,date,ARPA,ANT,ALGO,ADA,ATOM,ATA,AR,AVA,AVAX,BTC,CELO,CELR,CKB,BLZ,CHR,DASH,BAND,BTG,CFX,CTXC,CVC,CTSI,CTK,FET,DGB,DCR,DOCK,DUSK,DOT,FIRO,EGLD,ETC,GTO,GTC,DATA,EOS,DENT,HIVE,DNT,KEEP,ELF,LTC,FTM,HOT,FIL,FLOW,KEY,KMD,JST,GRT,LINK,LSK,ICX,KSM,HBAR,LUNA,LTO,NEAR,LIT,IOTX,HNT,MATIC,IOST,IRIS,MDT,MASK,IOTA,ICP,NULS,NKN,NANO,OCEAN,ONE,OMG,OGN,MINA,QNT,RIF,RSR,TOMO,PAXG,SC,OXT,MTL,PUNDIX,VET,KLAY,RVN,SKL,SFP,XLM,TFUEL,SXP,THETA,POND,ONG,STMX,STRAX,TWT,DOGE,ETH,SOL,TRB,TRX,VTHO,XEC,XEM,VITE,COS,XRP,ZEC,WAVES,ZIL,IDEX,XTZ,COCOS,GALA,FIO,QTUM,GHST,ILV,BTT,MANA,WIN,NEO,WTC,STX,MBOX,NU,ENJ,ONT,ORN,TLM,PHA,ZEN,XMR,REQ,NMR,ROSE,POLY,POLS,SLP,WAN,STPT,ZRX,SYS,TVK,YGG,TORN,UTK,RLC,SAND,WAXP,COTI,VIDT,LPT
106,2021-10-14 23:55:00,373.6,128.01,428.63,642.09,449.98,186.74,89.87,118.34,569.95,1530.08,452.28,324.66,94.84,125.36,95.19,421.36,68.84,338.84,113.06,69.92,339.9,272.07,268.02,745.48,102.12,inf,108.33,67.02,747.76,inf,330.43,622.18,90.6,206.93,148.86,475.9,380.02,156.52,65.7,352.83,50.0,1145.81,1001.47,351.0,895.76,588.91,61.7,50.0,50.72,159.33,1013.57,70.99,277.39,2114.16,285.08,989.04,52.5,595.27,117.57,220.77,3161.49,362.44,190.9,250.81,118.94,318.7,421.11,557.81,90.51,137.71,91.75,693.21,504.54,713.82,120.78,221.73,159.56,inf,339.7,312.46,220.17,680.98,153.62,159.42,217.87,452.21,153.59,167.1,184.09,613.56,461.46,1383.74,438.71,395.5,346.99,241.59,264.35,772.33,384.29,1009.01,1472.26,536.6,173.13,431.21,149.61,178.56,128.59,99.81,268.42,706.25,186.43,685.65,191.47,107.52,967.49,inf,196.76,133.68,279.45,192.49,263.79,308.51,257.44,527.09,632.27,50.0,760.06,481.45,50.04,136.06,337.99,180.24,282.65,201.03,217.33,571.68,95.43,396.15,160.94,193.78,149.11,415.5,44.28,359.59,162.53,41.18,412.99,544.77,297.18,420.29,170.92,747.55,344.52,279.63,122.24,295.49
107,2021-10-15 00:00:00,303.43,268.89,328.31,979.7,547.77,145.95,216.53,336.67,674.22,1540.08,224.12,352.81,213.24,152.8,167.21,292.31,215.17,170.38,130.92,162.78,325.93,266.26,397.51,554.51,173.5,221.19,58.56,122.87,984.08,64.22,347.98,852.61,468.73,265.69,99.06,503.96,411.76,257.95,57.08,89.11,96.4,720.25,593.81,266.33,858.72,691.91,43.82,130.68,126.88,167.59,1073.16,448.72,320.17,262.01,219.89,933.68,324.27,839.96,250.78,307.97,269.47,465.48,295.53,239.32,inf,325.69,222.23,543.84,123.73,165.02,157.29,283.11,481.39,461.49,133.28,218.67,112.71,186.94,193.85,154.65,814.97,571.59,559.59,223.36,192.3,395.03,132.93,407.09,165.43,738.21,467.61,124.6,330.44,507.22,249.72,295.96,445.4,1052.5,249.62,1093.88,2153.47,810.5,158.51,603.28,141.28,180.31,449.55,89.98,199.13,946.38,364.31,316.1,188.58,173.56,491.53,50.2,190.48,66.43,317.63,inf,272.01,339.4,331.51,206.26,417.12,88.14,410.96,478.34,129.7,272.83,303.18,349.71,580.92,132.51,34.82,602.22,202.7,117.5,268.05,271.73,82.77,528.99,352.97,403.12,208.24,52.92,115.5,522.03,352.88,107.57,318.42,407.15,205.06,500.11,340.25,349.83
108,2021-10-15 00:05:00,436.0,49.18,298.09,912.6,682.34,181.37,192.23,243.58,405.27,1441.87,130.43,429.32,320.93,113.43,105.04,240.64,220.59,91.49,192.14,209.89,371.57,588.13,508.27,438.01,101.9,66.07,92.74,291.68,520.39,101.82,454.16,626.42,135.4,191.36,109.91,344.86,227.69,363.47,384.72,338.35,169.16,671.65,576.37,343.99,588.25,426.14,330.71,83.57,131.26,268.23,848.61,238.2,363.7,323.55,435.08,883.33,161.43,697.72,210.75,198.97,1033.73,420.3,291.58,219.87,52.52,438.82,368.55,462.28,84.21,160.08,138.3,273.74,463.47,485.5,101.98,376.41,132.27,25.0,158.07,169.06,205.91,469.8,274.95,311.98,274.0,440.34,259.84,119.02,174.27,686.74,468.88,238.39,254.62,450.98,455.56,182.53,236.56,224.67,488.44,874.07,2192.29,422.98,69.39,488.66,170.6,375.3,199.42,155.14,161.51,1010.03,272.33,345.74,196.31,104.75,545.15,100.0,230.57,34.37,179.83,135.67,232.89,511.32,435.79,352.47,224.53,46.96,540.1,389.49,274.79,264.58,283.53,410.74,567.88,300.61,178.15,313.29,148.8,32.9,283.52,345.75,113.31,503.29,345.37,303.22,282.65,41.08,33.33,479.23,507.69,409.22,215.82,280.47,343.42,471.2,211.08,346.27
109,2021-10-15 00:10:00,395.45,34.12,837.52,726.64,675.67,91.94,299.64,175.62,385.72,1485.96,451.32,407.47,403.08,95.05,206.03,531.36,112.52,268.9,124.48,362.68,341.71,161.93,101.07,1073.22,143.28,68.71,92.32,171.81,600.17,93.2,481.77,477.77,111.81,342.24,118.56,175.79,424.6,311.26,222.78,291.74,76.57,659.36,445.36,373.74,685.62,589.43,69.23,117.9,120.83,124.1,986.56,313.54,225.54,283.08,187.57,743.47,111.46,732.71,228.09,459.87,169.85,516.39,422.0,608.38,28.19,319.71,266.28,553.98,462.26,112.66,102.01,232.12,556.7,568.45,63.15,236.07,267.76,125.08,230.6,117.41,404.88,568.93,466.76,335.02,401.76,355.32,441.73,209.85,166.66,796.24,382.66,226.09,205.51,342.43,246.76,211.86,286.84,124.76,395.52,558.25,1328.82,283.41,146.14,549.19,100.51,266.61,569.0,207.59,49.12,255.46,289.47,318.67,174.78,228.79,129.18,62.09,279.31,96.48,205.05,94.88,299.75,167.88,304.39,497.45,314.17,171.52,273.61,678.45,244.8,230.61,303.55,200.99,473.45,106.16,154.01,317.24,79.45,947.25,135.45,205.84,114.66,436.15,26.71,342.38,210.28,inf,54.26,308.32,200.85,447.51,169.45,585.7,384.25,258.71,130.37,245.04
110,2021-10-15 00:15:00,264.06,168.24,312.7,769.27,547.61,152.44,425.37,111.38,364.92,1462.66,209.24,817.61,449.77,142.02,243.75,664.07,240.89,192.23,283.49,649.8,305.48,315.75,94.46,607.48,112.29,97.35,124.22,186.58,848.93,142.39,397.65,792.13,91.38,213.74,105.76,440.65,315.75,111.91,73.3,648.98,448.0,592.41,663.42,306.48,645.34,391.09,359.16,198.85,152.45,176.76,1029.75,184.58,173.02,357.45,277.55,980.14,129.64,504.68,149.68,408.33,157.18,530.51,277.66,210.79,100.23,422.89,189.6,406.8,106.74,256.63,110.72,293.86,1104.74,681.57,96.25,278.21,452.23,255.94,216.1,122.83,925.36,412.01,50.0,316.9,223.75,392.47,217.31,137.21,160.93,721.84,510.57,335.8,359.67,438.06,334.36,353.3,187.08,149.94,136.19,1103.38,1330.03,587.85,150.39,784.57,506.87,255.39,167.1,97.88,110.51,923.16,355.09,261.02,138.25,306.32,280.67,80.33,244.79,258.15,159.61,68.07,99.32,239.25,177.17,534.18,259.2,244.3,253.07,268.38,inf,228.15,371.54,108.69,664.8,121.98,70.01,351.81,153.29,204.72,172.8,203.0,202.07,902.76,138.11,357.04,126.31,100.0,320.11,364.04,100.0,42.97,135.36,599.95,240.73,332.33,241.36,259.87
111,2021-10-15 00:20:00,388.41,70.16,164.2,925.64,595.55,308.69,121.78,119.17,318.47,1490.59,380.92,590.5,434.36,147.91,102.01,372.61,235.49,225.31,131.26,378.95,262.39,449.19,110.87,614.35,168.17,33.33,54.64,135.52,868.2,102.02,369.3,809.28,146.33,269.18,80.3,300.9,237.33,222.35,366.49,190.26,25.0,639.89,632.94,264.69,639.93,909.65,88.98,271.87,88.35,216.89,1015.35,209.96,286.99,83.24,259.03,998.78,104.89,603.2,170.44,289.24,183.81,401.98,274.23,492.57,66.17,321.09,288.86,332.54,81.85,267.43,126.61,347.25,591.99,684.12,66.4,329.53,404.82,141.19,104.28,80.48,595.47,442.37,390.1,338.17,246.2,478.57,244.91,184.9,251.22,848.06,448.55,235.06,398.74,400.59,248.07,82.78,156.6,95.51,965.03,498.21,1049.92,510.83,96.64,461.65,106.47,154.69,359.11,192.54,149.62,775.28,360.07,428.52,196.41,389.14,250.79,57.64,346.08,92.72,212.23,29.59,270.61,287.5,178.45,243.0,532.88,65.8,301.13,458.1,91.8,266.87,303.15,340.46,436.91,157.16,136.66,446.63,111.57,43.7,286.78,342.74,134.26,466.92,31.87,496.27,53.94,183.69,240.15,281.06,241.22,147.71,204.62,407.39,100.79,297.73,189.62,333.01
112,2021-10-15 00:25:00,409.44,155.84,195.67,1004.18,252.98,92.57,128.23,95.27,202.56,2286.78,320.62,325.37,418.37,112.78,137.28,513.18,120.8,73.21,342.29,80.68,604.8,174.09,252.45,540.86,181.09,49.98,64.7,140.79,572.3,123.76,331.85,603.46,405.52,262.05,144.01,286.32,380.74,276.85,40.71,92.99,inf,776.78,718.16,326.11,697.1,535.36,100.52,57.68,122.29,173.49,459.38,77.91,217.94,153.93,175.93,1007.19,117.98,517.27,144.01,224.2,822.66,538.35,143.4,128.09,40.0,259.23,278.06,446.34,203.74,253.6,163.26,186.34,628.83,401.76,242.72,163.66,467.97,100.0,93.1,144.16,33.33,518.95,68.31,225.17,72.3,375.42,248.12,172.69,473.4,516.62,395.69,248.42,384.12,522.1,248.99,40.4,130.61,37.32,318.57,382.47,1189.27,413.1,320.16,327.54,80.76,256.81,210.9,339.84,146.51,887.77,354.14,533.03,212.59,233.58,103.07,96.38,236.42,254.87,202.18,inf,84.46,247.18,111.71,236.91,276.96,129.29,360.35,431.05,100.0,337.68,147.38,387.59,271.36,155.22,187.67,654.91,232.68,165.68,155.87,336.31,102.82,456.26,432.19,308.0,185.1,33.33,194.15,558.06,330.2,89.61,154.93,351.15,247.56,279.76,162.6,304.14
113,2021-10-15 00:30:00,423.21,117.25,255.7,480.26,338.02,75.95,135.49,164.32,371.42,2367.85,217.11,374.19,194.75,116.24,209.39,261.55,161.68,203.12,260.49,194.56,305.6,333.28,233.88,249.28,146.47,98.37,37.34,217.93,754.85,41.75,266.22,664.86,144.2,236.54,138.59,320.64,683.22,176.34,216.64,383.55,465.1,533.46,558.98,286.16,809.59,446.13,227.38,36.87,127.82,102.0,835.21,135.12,460.94,212.07,218.25,956.98,175.28,509.58,48.99,308.07,367.53,392.28,448.58,174.47,88.56,239.97,203.01,442.65,151.03,92.14,163.11,329.98,425.07,423.49,175.15,234.64,128.01,163.49,188.75,361.68,110.99,497.93,70.88,423.72,171.27,517.46,205.88,341.32,296.71,730.98,359.03,300.52,420.42,366.21,376.9,127.13,304.89,149.94,367.5,751.63,1544.84,511.19,202.4,313.05,133.01,313.06,206.43,288.62,244.07,523.21,355.91,330.85,194.92,175.48,245.01,125.76,320.43,134.33,345.4,53.93,86.8,229.49,115.38,286.03,401.31,110.62,254.08,396.48,138.89,314.58,360.06,232.7,403.64,169.25,203.78,261.42,346.53,135.86,198.27,391.22,158.41,484.98,178.25,309.1,151.15,33.33,350.81,294.91,320.84,203.91,186.59,375.71,362.13,242.05,266.34,253.33
114,2021-10-15 00:35:00,352.78,205.53,119.49,576.9,190.4,210.68,136.06,379.45,321.93,1681.86,161.04,359.75,332.28,80.71,306.93,290.36,122.2,110.14,171.94,150.17,282.6,283.3,230.83,710.34,344.68,90.86,72.51,159.3,1063.09,63.87,680.83,493.56,136.37,125.6,225.79,493.84,231.59,183.03,180.59,151.69,226.89,652.09,561.06,245.45,666.93,276.9,643.27,85.34,225.97,186.55,699.15,198.43,130.42,53.95,450.51,683.98,52.29,529.32,223.69,217.57,206.19,515.42,323.04,135.17,88.31,276.52,170.49,356.89,59.7,140.12,161.65,231.16,480.27,348.77,315.51,411.42,526.2,90.12,169.46,179.44,99.11,407.5,719.35,103.26,351.54,485.09,240.61,312.7,380.76,736.73,313.26,359.99,350.13,158.97,208.07,108.68,966.52,77.01,234.35,606.64,1140.16,483.19,243.89,593.36,140.53,190.48,237.44,139.51,148.33,921.94,282.35,260.33,336.4,273.28,161.73,73.53,299.17,106.69,275.07,98.53,241.78,294.88,140.86,276.95,235.49,140.25,152.13,318.3,1520.84,209.3,614.42,322.16,357.29,1102.44,125.28,200.99,73.56,175.83,127.85,285.1,119.03,359.53,338.26,402.79,186.45,100.0,84.72,527.16,120.18,320.57,434.71,336.22,152.93,799.03,153.32,234.97
115,2021-10-15 00:40:00,314.39,137.32,163.91,901.75,443.73,67.54,303.86,299.78,282.92,1542.04,296.58,288.24,161.67,311.62,348.99,282.12,97.99,439.89,299.15,192.68,219.72,291.72,243.75,1063.74,156.64,121.41,237.18,202.76,825.71,272.2,286.41,466.16,392.28,182.19,139.59,639.18,376.57,232.71,93.22,248.03,261.68,743.72,586.26,159.6,673.59,263.98,188.1,127.84,124.53,292.38,661.72,170.65,356.46,498.11,252.08,1174.97,191.32,565.31,194.38,241.4,190.74,405.07,284.31,255.93,83.85,290.25,64.01,648.29,67.19,149.15,147.9,190.48,330.82,280.32,145.12,188.0,153.48,199.93,268.15,397.99,381.32,367.19,185.38,110.72,479.19,298.75,156.33,179.35,244.42,840.0,282.39,392.89,926.54,274.97,285.05,160.58,512.12,176.44,379.79,1165.83,1089.07,435.16,105.35,529.41,197.52,323.96,269.97,80.93,114.04,944.11,263.15,345.8,236.74,160.46,245.02,33.99,356.8,90.97,274.22,36.96,94.8,176.12,130.04,371.21,302.2,151.98,215.48,264.87,496.4,468.8,314.92,365.68,482.13,464.5,184.46,148.03,115.4,206.12,217.16,310.26,107.48,419.75,115.6,220.05,199.22,896.72,258.24,474.68,74.77,152.77,213.26,167.17,277.25,396.28,227.85,309.16
116,2021-10-15 00:45:00,301.12,63.1,271.43,706.44,447.79,132.37,93.38,235.45,571.45,1681.35,276.1,652.06,312.86,126.96,199.07,538.47,77.14,174.12,107.61,129.26,401.14,255.54,138.35,1046.42,200.85,73.46,41.66,196.3,1122.8,81.59,264.18,398.34,275.89,145.05,121.66,582.88,195.94,297.37,155.8,214.82,856.8,443.06,545.46,309.78,752.53,842.68,147.91,300.99,356.82,227.55,798.7,53.14,392.86,216.81,282.07,984.52,210.83,846.96,232.25,344.53,236.45,406.73,329.55,148.17,82.27,189.14,173.96,325.26,172.32,79.69,157.44,385.7,447.27,428.56,104.89,479.65,489.94,100.0,145.22,187.21,71.68,420.44,169.38,98.31,225.82,429.28,669.95,185.18,215.31,732.55,433.31,1130.82,405.03,342.35,450.52,141.47,221.24,198.73,166.22,1141.73,1457.58,616.42,112.41,1132.01,168.13,164.66,206.9,113.57,136.93,880.91,251.37,589.74,115.96,266.25,427.44,112.12,325.32,54.81,338.52,60.98,99.84,415.71,642.29,514.95,190.66,592.01,236.23,302.95,225.02,153.66,276.5,495.4,469.24,152.35,134.62,825.56,190.89,47.35,137.46,268.39,296.68,469.88,37.04,187.06,103.72,141.38,142.04,204.87,185.4,117.35,195.31,201.35,116.49,326.39,97.67,272.1
117,2021-10-15 00:50:00,293.72,64.08,239.48,697.71,654.62,336.34,235.85,147.83,856.39,1387.01,378.15,569.32,459.42,91.89,154.19,264.59,124.92,166.75,206.83,217.96,276.69,208.08,389.81,1533.91,112.69,38.35,106.44,155.12,857.42,inf,478.21,482.61,130.84,183.08,152.04,542.61,197.94,217.66,164.88,382.54,40.54,754.35,611.37,336.29,626.77,1075.07,252.94,168.04,1187.71,272.71,1111.61,222.33,377.91,613.06,221.14,815.16,156.95,696.91,251.71,235.39,362.89,508.46,395.74,172.81,144.8,287.23,440.91,686.61,92.07,560.54,187.55,282.86,660.85,437.6,98.87,692.86,179.38,50.0,317.93,122.33,1401.09,419.65,44.95,289.78,148.8,489.93,269.2,246.62,283.36,801.87,530.29,463.25,561.2,338.1,370.23,70.91,212.41,63.02,247.55,949.8,1258.96,426.39,180.14,881.57,80.23,193.86,221.3,101.18,113.47,1055.38,204.96,335.05,193.74,112.65,441.11,370.24,241.95,inf,272.02,100.0,141.14,313.31,97.86,354.42,363.1,331.31,309.29,467.7,439.21,164.49,393.66,216.0,571.5,2504.8,93.41,393.94,94.85,inf,66.87,149.87,192.49,440.02,256.63,288.01,78.09,100.0,98.95,246.75,inf,155.54,107.65,221.18,267.38,410.04,278.56,299.64
118,2021-10-15 00:55:00,466.37,65.63,205.67,1075.53,682.46,329.71,179.79,265.44,707.91,1766.92,160.24,196.44,224.66,178.4,262.92,272.27,166.92,219.85,116.62,32.98,306.22,180.57,386.18,1235.73,167.48,50.0,119.6,237.66,1549.65,98.77,435.29,708.74,134.31,119.51,112.63,857.15,254.68,334.88,155.3,178.98,223.93,1063.84,788.89,456.58,935.51,923.53,160.89,125.74,1602.7,223.79,1164.08,172.51,425.05,366.24,356.21,1019.95,143.96,684.56,732.44,170.44,305.16,443.45,279.69,215.41,266.96,241.19,280.71,674.01,inf,130.78,161.15,232.02,452.04,453.22,171.04,286.6,120.56,50.0,248.2,125.47,330.64,463.43,97.46,207.44,113.89,572.01,229.85,479.84,450.1,732.49,354.02,678.17,492.75,445.53,352.32,166.72,518.25,360.95,288.92,1201.92,1342.05,792.18,253.9,868.26,323.82,276.35,322.65,92.68,158.23,1162.93,334.89,238.78,239.86,323.36,504.7,257.76,391.18,55.36,235.38,141.99,80.29,259.72,408.86,356.72,395.53,168.98,155.9,249.17,621.1,256.45,283.83,178.96,511.98,514.08,80.74,569.55,154.09,119.15,78.31,191.3,204.69,359.52,37.64,199.83,165.19,inf,88.02,266.27,160.2,110.48,198.95,312.14,216.12,218.1,141.33,322.17
119,2021-10-15 01:00:00,392.79,44.43,232.85,1143.72,581.76,319.92,217.55,275.64,556.95,1106.18,334.46,236.78,463.76,223.18,460.28,307.12,65.69,35.8,105.05,132.26,254.8,219.9,267.47,942.37,208.45,140.11,124.11,248.14,858.85,100.0,353.85,709.86,155.23,404.72,87.8,504.16,279.05,138.89,67.79,258.37,316.86,1264.0,391.58,267.22,756.05,2145.53,154.29,241.42,1338.22,417.88,1136.33,89.63,150.08,485.04,459.42,2077.72,292.32,936.77,312.03,124.38,175.03,410.18,356.88,107.48,160.88,282.14,416.96,457.7,147.56,211.61,151.35,214.26,486.49,479.09,79.8,828.8,156.22,104.99,313.15,304.35,50.0,450.43,212.13,417.36,70.2,317.31,144.83,397.94,311.15,774.46,379.35,214.49,534.8,487.82,219.09,196.53,188.82,131.1,321.77,850.34,1077.29,511.89,378.21,931.53,153.47,98.63,357.14,44.29,141.88,852.33,418.15,319.42,276.09,112.72,409.2,301.68,254.87,177.87,312.12,98.99,268.75,662.68,672.75,536.27,294.64,147.11,135.95,424.46,170.65,290.96,344.37,68.44,610.91,130.8,74.84,217.47,399.58,65.39,142.2,290.56,93.85,576.18,204.5,398.65,142.9,274.87,269.37,408.76,78.93,199.78,105.99,413.98,192.89,278.71,209.36,229.5
120,2021-10-15 01:05:00,486.31,207.96,238.87,614.97,747.93,80.0,133.82,239.61,510.86,1289.7,309.25,394.16,316.93,186.69,324.39,268.71,132.54,754.44,150.93,116.05,331.47,286.88,382.01,718.15,265.23,33.33,132.83,131.68,759.02,55.12,212.69,428.99,209.82,181.07,185.36,581.12,466.53,306.52,116.91,220.45,263.38,678.22,850.51,140.25,639.74,784.13,298.32,112.98,715.88,405.69,345.96,142.7,231.58,42.16,319.37,629.23,416.83,614.27,97.04,166.04,269.43,539.6,411.78,58.08,315.02,220.41,136.38,918.15,70.87,242.38,175.89,358.28,468.02,534.37,361.09,1174.07,220.09,31.44,141.99,254.1,170.19,533.6,199.42,224.45,207.42,306.04,195.69,203.4,319.96,607.15,331.13,1233.52,265.3,490.55,246.51,208.11,236.56,102.95,1148.77,921.09,1321.45,607.41,261.92,398.83,341.6,185.62,202.68,395.93,69.73,616.77,573.72,442.8,355.87,275.9,495.98,157.55,218.59,64.15,441.25,230.82,671.07,207.82,139.85,373.85,257.77,363.85,99.79,165.77,201.41,450.03,444.67,253.93,473.39,138.66,74.91,204.07,78.29,109.35,140.98,222.3,104.83,564.48,117.68,435.29,206.92,32.19,60.87,310.21,74.46,185.98,288.15,720.92,217.27,248.5,159.3,254.92
121,2021-10-15 01:10:00,537.96,56.02,150.16,432.0,276.86,94.97,127.04,157.98,438.97,1506.57,178.9,346.49,245.6,240.23,170.02,259.58,208.03,47.15,103.16,125.13,490.17,265.42,163.29,1233.03,202.66,230.24,101.92,165.69,804.35,237.82,364.62,610.86,169.94,100.33,174.91,478.74,367.25,213.7,103.68,201.71,50.0,500.34,683.94,334.67,784.05,1159.64,347.03,123.07,657.28,439.32,384.42,101.8,135.95,946.03,384.04,1306.43,70.41,781.64,650.46,111.87,165.52,245.64,206.87,72.14,225.78,507.7,296.56,467.32,52.94,104.77,148.54,252.34,510.1,342.14,184.59,362.0,235.13,284.72,202.62,122.21,214.16,323.76,108.21,251.13,278.41,434.1,205.97,394.43,612.37,638.47,216.53,884.28,344.01,427.76,212.13,190.07,182.03,265.34,495.3,908.57,2003.86,704.31,335.99,746.4,229.93,244.52,274.21,88.27,469.49,475.99,311.61,649.21,250.2,107.27,376.55,91.11,278.0,71.06,472.96,66.42,91.12,307.7,110.71,907.3,379.35,60.47,319.75,364.55,310.65,277.16,545.77,291.48,459.13,254.94,463.85,354.85,847.1,180.3,242.2,353.98,107.61,569.12,96.76,358.79,144.94,586.35,322.14,280.7,688.1,268.96,233.94,694.43,150.72,363.58,158.26,193.7
122,2021-10-15 01:15:00,443.8,47.1,220.34,614.09,290.23,123.72,279.43,259.51,473.45,1997.95,259.95,423.24,188.66,206.0,311.03,246.99,262.12,94.67,193.62,348.85,493.44,170.98,256.1,646.06,183.56,324.8,279.66,240.7,400.73,69.47,536.49,312.04,167.77,152.47,278.16,533.47,438.53,304.04,95.39,150.23,262.68,468.68,797.78,226.22,795.24,1300.68,186.61,78.21,601.98,256.15,716.39,415.07,210.24,71.84,219.09,1003.09,98.4,716.34,304.13,216.33,354.4,445.17,263.69,80.45,1164.32,518.6,210.23,417.95,96.65,130.24,302.77,195.79,425.73,247.62,145.57,530.59,204.84,619.13,466.2,429.35,885.7,359.0,199.92,268.69,373.9,287.68,220.47,255.71,323.36,561.63,435.93,364.29,778.82,357.33,228.28,206.56,368.98,367.74,517.77,1001.75,1404.64,620.91,329.77,619.02,221.02,363.53,203.33,349.72,52.84,818.07,319.24,552.41,324.26,307.47,596.39,36.6,226.47,109.83,379.97,93.84,941.64,489.48,298.02,793.62,337.8,93.47,109.39,436.91,140.39,539.5,229.53,272.7,560.6,231.94,71.82,300.14,782.21,55.43,369.41,209.64,242.75,484.95,43.86,416.18,205.77,167.97,71.02,572.43,419.27,87.29,217.57,878.49,145.9,302.91,136.81,356.54
123,2021-10-15 01:20:00,491.01,91.74,171.96,1000.51,623.7,185.19,219.51,106.92,467.44,2023.75,222.5,443.81,257.86,124.36,532.42,328.01,107.32,57.4,128.7,119.65,266.4,145.44,297.66,754.08,109.29,112.04,99.82,172.7,1240.91,22.28,339.1,502.54,204.61,179.89,204.28,645.47,344.38,263.86,97.64,134.9,642.2,601.84,631.52,226.07,920.74,812.0,99.94,91.92,1116.88,116.6,667.66,52.93,147.74,318.78,264.28,980.29,185.5,896.24,187.46,187.47,450.88,508.04,160.4,158.66,135.98,291.15,302.27,429.8,333.67,117.99,223.0,252.29,489.89,1002.74,75.61,558.32,280.4,inf,241.2,255.55,68.5,381.35,746.44,174.25,236.24,574.66,188.19,328.72,320.89,502.31,525.0,936.76,288.7,432.77,367.51,98.7,569.28,106.04,535.82,824.77,1474.34,498.91,206.72,713.33,533.2,225.96,266.78,381.36,167.19,620.48,358.49,303.21,251.61,164.89,297.63,92.22,297.17,127.2,327.73,152.48,173.49,225.36,92.85,696.34,456.39,269.36,202.61,374.26,348.04,873.52,233.1,311.61,322.58,106.16,103.69,302.19,195.24,173.23,310.25,243.06,78.26,388.58,94.18,245.7,136.06,192.57,171.01,366.94,325.88,276.52,110.1,586.65,250.06,341.05,153.41,337.55
124,2021-10-15 01:25:00,454.19,194.58,184.45,933.21,540.38,370.68,566.84,167.09,602.33,1511.87,224.02,633.09,415.76,132.69,182.19,197.56,205.37,213.74,429.16,261.13,269.7,230.96,293.57,181.16,137.68,32.36,48.44,124.48,1032.68,95.62,1311.41,526.24,205.25,75.07,124.22,539.73,543.84,229.01,352.45,140.58,inf,449.38,583.76,272.5,883.1,1040.69,196.96,71.5,1269.45,95.76,1225.88,243.01,113.94,478.69,288.86,810.48,36.29,1143.89,91.49,174.22,224.04,487.05,296.08,101.04,141.73,361.75,169.27,537.2,37.87,175.69,94.14,284.68,651.51,373.66,107.63,598.24,98.29,129.53,136.51,451.03,728.54,325.68,108.98,223.35,184.38,626.78,166.85,240.66,602.93,957.91,459.57,318.59,373.52,475.05,408.95,206.7,270.75,270.89,423.29,1303.63,1308.07,545.26,138.51,236.95,146.95,144.83,284.21,160.59,182.9,920.42,360.11,336.63,266.22,922.97,374.34,100.0,343.57,232.1,351.97,inf,390.28,431.05,270.85,697.6,177.04,51.01,287.84,249.17,107.21,190.7,290.22,203.49,270.46,209.0,479.35,411.8,168.3,116.61,251.66,178.2,91.58,407.07,27.74,329.81,220.79,inf,81.35,183.3,183.07,172.64,265.24,405.38,436.81,416.6,375.66,311.31
125,2021-10-15 01:30:00,409.74,98.43,283.2,811.31,463.34,151.24,188.31,180.0,769.47,2202.09,371.19,742.54,376.97,94.63,187.31,206.29,110.33,67.96,412.23,218.01,208.65,314.97,218.47,562.73,111.29,179.51,94.94,134.36,439.63,278.12,323.39,867.17,41.33,185.3,173.77,505.59,317.18,317.49,142.5,326.68,331.0,497.24,545.23,351.07,838.43,552.77,181.22,195.54,992.0,217.53,1007.64,104.15,264.62,352.21,216.25,799.35,205.25,904.46,248.12,239.01,1185.33,502.82,387.54,272.47,136.06,214.78,372.81,371.48,175.28,400.83,237.72,462.89,497.52,452.98,97.55,370.17,460.14,469.98,172.94,461.73,1986.25,452.95,595.29,147.43,56.93,582.14,130.2,144.82,303.6,690.8,478.63,209.19,273.06,465.11,456.53,160.69,155.47,100.0,202.07,1016.91,1453.14,616.47,245.12,699.76,291.87,237.82,653.27,138.61,272.4,931.59,473.5,241.41,267.41,414.0,438.29,25.0,261.92,79.37,250.27,33.33,224.02,316.39,174.27,363.39,301.47,84.11,173.93,385.68,354.28,256.9,570.77,277.68,402.38,611.23,173.79,680.51,75.97,91.6,176.87,273.82,126.87,450.02,166.92,382.16,330.8,46.25,59.46,167.23,100.0,111.97,154.26,746.88,504.95,158.35,61.6,364.49
